PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
21168,SF,48,Tyree,Mayfield,TE,Active,6'3",241,10/23/1995 12:00:00 AM,Wyoming,0,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,54015,823880,,Tyree Mayfield,Tyree Mayfield,31
21137,SF,35,Tim,Harris,CB,Active,6'2",206,7/31/1995 12:00:00 AM,Virginia,0,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1458.00,SF,2019,6,198,False,,,,,,31
21148,DEN,32,Rashard,Causey,DB,Active,6'0",195,9/20/1996 12:00:00 AM,Central Florida,0,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,ATL FA,2019,,,True,,,,,,10
21119,SF,67,Justin,Skule,OT,Active,6'7",317,11/23/1996 12:00:00 AM,Vanderbilt,0,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF,2019,6,183,False,,,,,,31
21404,DEN,83,Romell,Guerrier,WR,Active,5'10",184,,Florida Tech,0,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,103942,,,Romell Guerrier,,10
21406,DEN,75,Quinn,Bailey,OT,Active,6'6",323,10/18/1995 12:00:00 AM,Arizona State,0,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,,,,,,10
21353,SF,76,Ross,Reynolds,G,Active,6'3",299,9/14/1995 12:00:00 AM,Iowa,0,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,,,,,,31
21354,SF,45,Demetrius,Flannigan-Fowles,DB,Active,6'2",205,1/1/1990 12:00:00 AM,Arizona,0,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,,,,,,31
21355,SF,7,Malik,Henry,WR,Active,6'0",175,4/16/1997 12:00:00 AM,Georgia Southern,0,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,62740,871255,,Malik Henry,Malik Henry,31
21361,DEN,94,Ahmad,Gooden,DE,Active,6'1",241,10/27/1995 12:00:00 AM,Samford,0,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,1602.00,DEN FA,2019,,,True,,,,,,10
21362,DEN,73,John,Leglue,G,Active,6'6",305,4/17/1996 12:00:00 AM,Tulane,0,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,,,,,,10
21363,DEN,16,Kelvin,McKnight,WR,Active,5'8",186,4/25/1997 12:00:00 AM,Samford,0,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,758.00,DEN FA,2019,,,True,95896,883332,,Kelvin McKnight,Kelvin McKnight,10
21365,DEN,39,George,Aston,RB,Active,5'11",258,2/1/1996 12:00:00 AM,Pittsburgh,0,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,57739,840354,,George Aston,George Aston,10
21366,DEN,59,Malik,Reed,OLB,Active,6'1",240,8/5/1996 12:00:00 AM,Nevada,0,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,,,,,,10
21367,DEN,48,Devontae,Jackson,RB,Active,5'7",172,4/27/1995 12:00:00 AM,West Georgia,0,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,1839.00,DEN FA,2019,,,True,104214,1166782,,Devontae Jackson,Devontae Jackson,10
21368,DEN,2,Trinity,Benson,WR,Active,5'11",186,1/16/1997 12:00:00 AM,East Central Oklahoma,0,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,1847.00,DEN FA,2019,,,True,103943,1165782,,Trinity Benson,Trinity Benson,10
21369,DEN,89,Austin,Fort,TE,Active,6'4",245,5/14/1995 12:00:00 AM,Wyoming,0,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,1832.00,DEN FA,2019,,,True,54011,823871,Out,Austin Fort,Austin Fort,10
21351,SF,76,Jordan,Thompson,DT,Active,6'2",287,,Northwestern,0,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1774.00,IND FA,2019,,,True,,,,,,31
21496,SF,1,Shawn,Poindexter,WR,Active,6'4",199,12/13/1995 12:00:00 AM,Arizona,0,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,72368,933532,,Shawn Poindexter,Shawn Poindexter,31
21514,SF,33,Austin,Walter,RB,Active,5'8",202,8/17/1996 12:00:00 AM,Rice,0,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,57565,839390,,Austin Walter,Austin Walter,31
21490,SF,46,Azeez,Al-Shaair,ILB,Active,6'2",231,8/4/1997 12:00:00 AM,Florida Atlantic,0,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1761.00,SF FA,2019,,,True,,,,,,31
21472,DEN,54,Josh,Watson,ILB,Active,6'1",236,5/20/1996 12:00:00 AM,Colorado State,0,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,,,,,,10
21461,DEN,63,Ryan,Crozier,OL,Active,6'4",294,10/31/1995 12:00:00 AM,Connecticut,0,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2019,,,True,,,,,,10
20797,SF,41,Daniel,Helm,TE,Active,6'4",251,4/20/1995 12:00:00 AM,Duke,0,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1738.00,LAC FA,2019,,,True,52463,820720,,Daniel Helm,Daniel Helm,31
20778,SF,57,Dre,Greenlaw,OLB,Active,5'11",237,5/25/1997 12:00:00 AM,Arkansas,0,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1654.00,SF,2019,5,148,False,,,,,,31
20765,SF,71,Jamell,Garcia-Williams,DE,Active,6'8",255,1/24/1997 12:00:00 AM,UAB,0,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2019,,,True,,,,,,31
20773,SF,60,Kevin,Givens,DT,Active,6'1",285,3/1/1997 12:00:00 AM,Penn State,0,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1075.00,SF FA,2019,,,True,,,,,,31
20753,DEN,87,Noah,Fant,TE,Active,6'4",249,11/20/1997 12:00:00 AM,Iowa,0,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,161.40,DEN,2019,1,20,False,71705,923911,,Noah Fant,Noah Fant,10
20694,DEN,45,A.J.,Johnson,ILB,Active,6'2",244,12/24/1991 12:00:00 AM,None,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2018,,,True,,,,,,10
20715,DEN,45,Alexander,Johnson,ILB,Practice Squad,6'2",244,12/24/1991 12:00:00 AM,Tennessee,0,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,DEN FA,2018,,,True,,,,,,10
20712,SF,14,Frank,Stephens,WR,Practice Squad,5'9",176,,Northern Colorado,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,,SF FA,2018,,,True,97046,,,Frank Stephens,,31
20713,SF,97,Nick,Bosa,DE,Active,6'4",266,10/23/1997 12:00:00 AM,Ohio State,0,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,4,1244.00,SF,2019,1,2,False,,,Questionable,,,31
20467,DEN,13,Steven,Dunbar,WR,Active,6'3",210,12/9/1995 12:00:00 AM,Houston,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20467.png,10,,SF FA,2018,,,True,55257,831247,,Steven Dunbar Jr.,Steven Dunbar Jr.,10
20481,SF,49,Tyree,Robinson,SS,Practice Squad,6'4",205,4/14/1994 12:00:00 AM,Oregon,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20481.png,4,,DAL FA,2018,,,True,,,,,,31
20482,DEN,71,Austin,Schlottmann,C,Practice Squad,6'6",300,9/18/1995 12:00:00 AM,TCU,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20482.png,10,,DEN FA,2018,,,True,,,,,,10
20528,DEN,16,Shay,Fields,WR,Practice Squad,5'10",181,6/22/1996 12:00:00 AM,None,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20528.png,10,,WAS FA,2018,,,True,55873,835740,,Shay Fields,Shay Fields,10
20523,SF,66,Najee,Toran,G,Practice Squad,6'2",305,11/15/1995 12:00:00 AM,None,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20523.png,4,,SF FA,2018,,,True,,,,,,31
20335,DEN,37,Linden,Stephens,CB,Practice Squad,6'0",198,3/21/1995 12:00:00 AM,None,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20335.png,10,,NO FA,2018,,,True,,,,,,10
20268,SF,64,Christian,Dilauro,G,Practice Squad,6'5",297,11/11/1994 12:00:00 AM,None,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20268.png,4,,CLE FA,2018,,,True,,,,,,31
20377,DEN,74,Nico,Falah,G,Active,6'3",283,1/6/1995 12:00:00 AM,None,2,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20377.png,10,,TEN FA,2018,,,True,,,Out,,,10
20366,SF,41,Emmanuel,Moseley,CB,Active,5'11",180,3/25/1996 12:00:00 AM,None,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20366.png,4,,SF FA,2018,,,True,,,,,,31
20349,DEN,39,Trey,Johnson,DB,Active,5'11",170,9/27/1994 12:00:00 AM,None,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20349.png,10,,PIT FA,2018,,,True,,,,,,10
20360,SF,41,Jeffery,Wilson,RB,Active,5'11",210,11/16/1995 12:00:00 AM,None,2,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20360.png,4,420.00,SF FA,2018,,,True,55552,834195,,Jeff Wilson Jr.,Jeff Wilson Jr.,31
20361,SF,82,Ross,Dwelley,TE,Active,6'4",240,1/26/1995 12:00:00 AM,None,2,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20361.png,4,733.00,SF FA,2018,,,True,83138,752665,,Ross Dwelley,Ross Dwelley,31
20418,DEN,36,Trey,Marshall,SS,Practice Squad,6'0",210,2/13/1996 12:00:00 AM,None,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20418.png,10,,DEN FA,2018,,,True,,,,,,10
20077,SF,13,Richie,James,WR,Active,5'10",183,9/5/1995 12:00:00 AM,None,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20077.png,4,462.00,SF,2018,7,240,False,53498,822644,,Richie James Jr.,Richie James Jr.,31
20128,DEN,30,Phillip,Lindsay,RB,Active,5'7",185,7/24/1994 12:00:00 AM,None,2,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20128.png,10,43.70,DEN FA,2018,,,True,41426,747861,Probable,Phillip Lindsay,Phillip Lindsay,10
20016,DEN,49,David,Williams,RB,Practice Squad,6'0",224,6/17/1994 12:00:00 AM,None,2,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20016.png,10,265.00,DEN,2018,7,226,False,40927,744612,,David Williams,David Williams,10
20017,DEN,40,Keishawn,Bierria,ILB,Active,6'0",230,7/26/1995 12:00:00 AM,None,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20017.png,10,1060.00,DEN,2018,6,217,False,,,,,,10
20045,SF,77,Jullian,Taylor,DT,Active,6'5",240,1/30/1995 12:00:00 AM,None,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20045.png,4,1038.00,SF,2018,7,223,False,,,,,,31
19933,DEN,47,Josey,Jewell,ILB,Active,6'1",234,12/25/1994 12:00:00 AM,None,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19933.png,10,980.00,DEN,2018,4,106,False,,,Out,,,10
19952,SF,95,Kentavius,Street,DE,Active,6'2",280,5/8/1996 12:00:00 AM,None,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19952.png,4,1103.00,SF,2018,4,128,False,,,,,,31
19953,SF,32,D.J.,Reed,CB,Active,5'9",188,11/11/1996 12:00:00 AM,None,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19953.png,4,1709.00,SF,2018,5,142,False,,,Questionable,,,31
19973,DEN,84,Troy,Fumagalli,TE,Active,6'5",247,2/17/1995 12:00:00 AM,None,2,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19973.png,10,682.00,DEN,2018,5,156,False,40746,742474,,Troy Fumagalli,Troy Fumagalli,10
19974,DEN,77,Sam,Jones,C,Active,6'5",305,2/21/1996 12:00:00 AM,None,2,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19974.png,10,,DEN,2018,6,183,False,,,,,,10
20000,SF,36,Marcell,Harris,SS,Active,6'1",216,6/9/1994 12:00:00 AM,None,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20000.png,4,1197.00,SF,2018,6,184,False,,,,,,31
19800,DEN,14,Courtland,Sutton,WR,Active,6'3",218,10/10/1995 12:00:00 AM,SMU,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19800.png,10,104.60,DEN,2018,2,40,False,57403,838878,,Courtland Sutton,Courtland Sutton,10
19823,DEN,28,Royce,Freeman,RB,Active,5'11",229,2/24/1996 12:00:00 AM,Oregon,2,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19823.png,10,89.50,DEN,2018,3,71,False,55970,835779,,Royce Freeman,Royce Freeman,10
19832,DEN,55,Bradley,Chubb,OLB,Active,6'4",269,6/24/1996 12:00:00 AM,null,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19832.png,10,1132.00,DEN,2018,1,5,False,,,,,,10
19833,SF,69,Mike,McGlinchey,OT,Active,6'8",309,1/12/1995 12:00:00 AM,Notre Dame,2,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19833.png,4,,SF,2018,1,9,False,,,,,,31
19818,DEN,6,Colby,Wadman,P,Active,6'1",208,4/19/1995 12:00:00 AM,None,2,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,10,,OAK FA,2018,,,True,,784816,,,Colby Wadman,10
19854,SF,18,Dante,Pettis,WR,Active,6'0",186,10/23/1995 12:00:00 AM,Washington,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19854.png,4,74.80,SF,2018,2,44,False,56698,837820,,Dante Pettis,Dante Pettis,31
19916,DEN,17,Daesean,Hamilton,WR,Active,6'1",203,3/10/1995 12:00:00 AM,null,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19916.png,10,167.40,DEN,2018,4,113,False,41741,748755,Questionable,DaeSean Hamilton,DaeSean Hamilton,10
19907,SF,33,Tarvarius,Moore,FS,Active,6'1",189,8/16/1996 12:00:00 AM,Southern Mississippi,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19907.png,4,1480.00,SF,2018,3,95,False,,,,,,31
19901,DEN,26,Isaac,Yiadom,CB,Active,6'1",190,2/20/1996 12:00:00 AM,Boston College,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19901.png,10,914.00,DEN,2018,3,99,False,,,Probable,,,10
19891,SF,54,Fred,Warner,ILB,Active,6'3",236,11/19/1996 12:00:00 AM,BYU,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19891.png,4,855.00,SF,2018,3,70,False,,,,,,31
19521,DEN,67,Avery,Gennesy,G,Practice Squad,6'3",318,2/6/1994 12:00:00 AM,Texas A&M,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19521.png,10,,JAX FA,2017,,,True,,,,,,10
19492,SF,72,Jeremiah,Valoaga,DE,Practice Squad,6'6",244,11/15/1994 12:00:00 AM,UNLV,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19492.png,4,,DET FA,2017,,,True,,,,,,31
19458,DEN,43,Joseph,Jones,ILB,Active,6'1",235,2/21/1994 12:00:00 AM,Northwestern,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19458.png,10,986.00,DAL FA,2017,,,True,,,Out,,,10
19478,DEN,35,Dymonte,Thomas,FS,Active,5'11",195,11/30/1993 12:00:00 AM,Michigan,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19478.png,10,1726.00,DEN FA,2017,,,True,,,,,,10
19479,DEN,68,Elijah,Wilkinson,G,Active,6'5",329,2/10/1995 12:00:00 AM,Massachusetts,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19479.png,10,,DEN FA,2017,,,True,,,,,,10
19591,DEN,20,Jamal,Carter,SS,Active,6'1",212,4/12/1994 12:00:00 AM,Miami,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19591.png,10,936.00,DEN FA,2017,,,True,,,,,,10
19627,SF,14,Chris,Thompson,WR,Active,5'11",165,5/9/1994 12:00:00 AM,Florida,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19627.png,4,,HOU FA,2017,,,True,41780,748626,,Chris Thompson,Chris Thompson,31
19755,DEN,11,River,Cracraft,WR,Active,6'0",197,11/1/1994 12:00:00 AM,Washington State,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19755.png,10,501.00,DEN FA,2017,,,True,41997,749681,,River Cracraft,River Cracraft,10
19671,DEN,19,Fred,Brown,WR,Active,6'1",185,12/1/1993 12:00:00 AM,Mississippi State,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19671.png,10,,DEN FA,2018,,,True,31602,686800,,Fred Brown,Fred Brown,10
19270,DEN,27,Horace,Richardson,CB,Practice Squad,6'0",212,9/28/1993 12:00:00 AM,SMU,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19270.png,10,,MIN FA,2017,,,True,,,,,,10
19245,DEN,1,Justin,Vogel,P,Active,6'4",211,10/14/1993 12:00:00 AM,Miami,2,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19245.png,10,,GB FA,2017,,,True,,,,,,10
19330,SF,4,Nick,Mullens,QB,Active,6'1",199,3/21/1995 12:00:00 AM,Southern Mississippi,2,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19330.png,4,488.00,SF FA,2017,,,True,41562,748309,,Nick Mullens,Nick Mullens,31
19344,SF,30,Greg,Mabin,CB,Active,6'0",198,6/25/1994 12:00:00 AM,Iowa,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19344.png,4,866.00,TB FA,2017,,,True,,,,,,31
19318,SF,84,Kendrick,Bourne,WR,Active,6'2",190,8/4/1995 12:00:00 AM,Eastern Washington,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19318.png,4,231.00,SF FA,2017,,,True,80289,754412,,Kendrick Bourne,Kendrick Bourne,31
19319,SF,22,Matt,Breida,RB,Active,5'9",180,2/28/1995 12:00:00 AM,Georgia Southern,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19319.png,4,130.70,SF FA,2017,,,True,53303,750097,,Matt Breida,Matt Breida,31
19328,SF,62,Erik,Magnuson,C,Active,6'4",303,1/5/1994 12:00:00 AM,Michigan,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19328.png,4,,SF FA,2017,,,True,,,,,,31
19147,DEN,73,Andreas,Knappe,OT,Practice Squad,6'8",323,6/2/1991 12:00:00 AM,Connecticut,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19147.png,10,,ATL FA,2017,,,True,,,,,,10
19139,SF,60,Daniel,Brunskill,TE,Practice Squad,6'5",260,1/27/1994 12:00:00 AM,San Diego State,1,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19139.png,4,,ATL FA,2017,,,True,46200,,,Daniel Brunskill,,31
19207,DEN,81,Tim,Patrick,WR,Active,6'5",210,11/23/1993 12:00:00 AM,Utah,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19207.png,10,241.00,BAL FA,2017,,,True,57091,838179,,Tim Patrick,Tim Patrick,10
19179,DEN,85,Bug,Howard,WR,Active,6'4",221,11/28/1994 12:00:00 AM,North Carolina,1,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19179.png,10,,IND FA,2017,,,True,38636,728162,,Bug Howard,Bug Howard,10
19101,SF,47,Elijah,Lee,OLB,Active,6'2",229,2/8/1996 12:00:00 AM,Kansas State,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19101.png,4,822.00,MIN,2017,7,232,False,,,,,,31
19106,DEN,78,Adam,Bisnowaty,OT,Practice Squad,6'6",307,12/14/1993 12:00:00 AM,Pittsburgh,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19106.png,10,,NYG,2017,6,200,False,,,,,,10
19116,SF,40,Colin,Holba,LS,Active,6'4",243,7/18/1994 12:00:00 AM,Louisville,2,LS,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19116.png,4,,PIT,2017,6,213,False,,,,,,31
19123,SF,27,Adrian,Colbert,FS,Active,6'0",205,10/6/1993 12:00:00 AM,Miami,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19123.png,4,1192.00,SF,2017,7,229,False,,,,,,31
19124,SF,93,DJ,Jones,DT,Active,6'1",319,1/19/1995 12:00:00 AM,Mississippi,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19124.png,4,1672.00,SF,2017,6,198,False,,,Questionable,,,31
19129,DEN,33,Khalfani,Muhammad,RB,Practice Squad,5'8",170,9/26/1994 12:00:00 AM,California,1,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19129.png,10,620.00,TEN,2017,7,241,False,41371,746973,,Khalfani Muhammad,Khalfani Muhammad,10
18997,DEN,80,Jake,Butt,TE,Practice Squad,6'5",246,7/11/1995 12:00:00 AM,Michigan,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18997.png,10,573.00,DEN,2017,5,145,False,38753,728230,Probable,Jake Butt,Jake Butt,10
19063,SF,85,George,Kittle,TE,Active,6'4",247,10/9/1993 12:00:00 AM,Iowa,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19063.png,4,34.00,SF,2017,5,146,False,39793,733672,,George Kittle,George Kittle,31
19064,SF,15,Trent,Taylor,WR,Active,5'8",178,4/30/1994 12:00:00 AM,Louisiana Tech,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19064.png,4,272.00,SF,2017,5,177,False,43416,733849,Out,Trent Taylor,Trent Taylor,31
18976,DEN,12,Brendan,Langley,CB,Active,6'0",201,10/16/1994 12:00:00 AM,Lamar,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18976.png,10,1283.00,DEN,2017,3,101,False,,734330,,,Brendan Langley,10
18973,SF,3,CJ,Beathard,QB,Active,6'3",219,11/16/1993 12:00:00 AM,Iowa,3,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18973.png,4,430.00,SF,2017,3,104,False,27986,691784,,C.J. Beathard,C.J. Beathard,31
18970,SF,23,Ahkello,Witherspoon,CB,Active,6'3",198,3/21/1995 12:00:00 AM,Colorado,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18970.png,4,911.00,SF,2017,3,66,False,,,,,,31
18932,DEN,57,Demarcus,Walker,DE,Active,6'4",280,9/30/1994 12:00:00 AM,Florida State,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18932.png,10,788.00,DEN,2017,2,51,False,,,,,,10
18660,SF,14,Maxwell,McCaffrey,WR,Practice Squad,6'2",194,5/17/1994 12:00:00 AM,Duke,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18660.png,4,614.00,OAK FA,2016,,,True,24718,691495,,Max McCaffrey,Max McCaffrey,31
